,firm_length,first_year,mean_assignees_all,mean_inventors_all,has_emps,has_url,has_web_content,log_num_patents_all,log_max_emps,num_industries
578,8.0,2010,1.0,1.92857142857143,1,1,1,2.70805020110221,6.522092798170152,1
579,16.0,1976,1.01515151515152,2.37878787878788,1,1,1,4.890349128221754,6.48768401848461,1
580,14.0,2003,1.0,2.41379310344828,1,1,1,3.4011973816621555,6.486160788944089,1
581,12.0,2003,1.38144329896907,3.42268041237113,1,1,1,4.584967478670572,6.478509642208569,1
582,22.0,1994,1.0,3.3934426229508197,1,1,1,4.127134385045092,6.472346294500901,1
583,5.0,1986,1.01801801801802,2.4684684684684703,1,1,1,5.407171771460119,6.452048954437226,1
584,16.0,2013,1.125,2.15277777777778,1,1,1,4.290459441148391,6.448889394146858,1
585,33.0,1976,1.12748171368861,2.85997910135841,1,0,0,7.557472901614746,6.418364935936212,1
586,9.0,2010,1.0,4.5,1,1,1,2.70805020110221,6.385194398997726,1
587,18.0,2013,1.0,4.0,1,1,1,1.791759469228055,6.380122536899765,1
588,24.0,2000,1.06382978723404,3.14893617021277,1,1,1,4.553876891600541,6.380122536899765,1
589,28.0,2008,1.6666666666666698,2.68888888888889,1,1,1,3.828641396489095,6.371611847231857,1
590,9.0,2014,1.0,1.0,1,1,1,1.3862943611198906,6.352629396319567,1
591,17.0,1986,1.02352941176471,2.81176470588235,1,1,1,4.454347296253507,6.329720905522696,1
592,20.0,1992,1.07104316546763,3.07374100719424,1,1,1,7.014814351275545,6.329720905522696,1
593,8.0,1995,1.02,3.12,1,1,1,3.9318256327243257,6.329720905522696,1
594,33.0,1992,1.0,3.98666666666667,1,1,1,6.398594934535208,6.327936783729195,1
595,16.0,2001,1.0642201834862401,5.45871559633028,1,1,1,4.700480365792417,6.327936783729195,1
596,20.0,2016,1.0,2.58974358974359,1,1,1,4.3694478524670215,6.289715570908998,2
597,23.0,1998,1.0,6.28985507246377,1,1,1,4.248495242049359,6.282266746896006,1
598,12.0,2000,1.0,1.98876404494382,1,1,1,4.499809670330265,6.270988431858299,1
599,13.0,2007,1.05357142857143,3.0,1,1,0,4.04305126783455,6.26530121273771,2
600,8.0,2004,1.0300751879699201,4.15789473684211,1,1,1,4.897839799950911,6.249975242259483,1
601,5.0,1978,1.0247678018575899,4.40866873065016,1,1,1,5.780743515792329,6.248042874508429,1
602,8.0,1978,1.0375,1.9125,1,1,1,4.394449154672439,6.2422232654551655,1
603,19.0,2009,1.0,2.4888888888888903,1,1,0,3.828641396489095,6.240275845170769,1
604,9.0,2000,1.0,1.92,1,1,1,3.9318256327243257,6.230481447578482,1
605,5.0,2008,1.0,1.62275449101796,1,1,1,5.123963979403259,6.220590170099739,1
606,18.0,2007,1.0,2.71428571428571,1,1,1,3.7612001156935624,6.2166061010848646,1
607,21.0,1976,1.1088228410952499,3.1713082143693,1,1,1,8.360305435879093,6.2166061010848646,3
608,8.0,1986,1.05714285714286,2.85714285714286,1,1,1,3.58351893845611,6.202535517187923,1
609,19.0,1990,1.03174603174603,2.98809523809524,1,1,1,5.53338948872752,6.19644412779452,1
610,12.0,2015,1.0,1.0,1,0,0,1.0986122886681098,6.19644412779452,1
611,9.0,2008,1.02380952380952,2.14285714285714,1,1,1,3.7612001156935624,6.19644412779452,1
612,8.0,1989,1.0652173913043501,3.04347826086957,1,1,1,3.8501476017100584,6.192362489474872,1
613,16.0,2000,1.03001715265866,2.66809605488851,1,1,1,7.062191632286556,6.182084906716632,1
614,24.0,1997,1.01119032578287,3.05243209096652,1,1,1,9.313077449427295,6.180016653652572,2
615,13.0,2002,1.0,5.91954022988506,1,1,1,4.477336814478207,6.173786103901937,2
616,9.0,1993,1.0,2.84210526315789,1,1,1,2.995732273553991,6.16541785423142,1
617,10.0,1998,1.0,1.44444444444444,1,1,1,2.302585092994046,6.16541785423142,1
618,14.0,1988,1.0,2.9782608695652204,1,1,1,3.8501476017100584,6.150602768446279,1
619,6.0,2013,1.0,5.14285714285714,1,1,1,2.0794415416798357,6.135564891081739,1
620,33.0,2007,1.00448430493274,4.053811659192831,1,1,1,5.4116460518550396,6.124683390894205,1
621,29.0,2001,1.08044627128597,2.67527891955373,1,1,1,7.440733707389261,6.118097198041348,1
622,15.0,2016,1.0,2.0,1,1,1,1.3862943611198906,6.111467339502679,1
623,8.0,1996,1.04,2.8480000000000003,1,1,1,4.836281906951478,6.075346031088684,1
624,7.0,2008,1.0,6.481481481481481,1,1,1,3.332204510175204,6.063785208687608,1
625,9.0,1980,1.02083333333333,2.65625,1,1,1,7.20414929203594,6.061456918928017,1
626,4.0,1987,1.0,1.60215053763441,1,1,1,4.543294782270004,6.037870919922137,1
627,16.0,2007,1.00666666666667,2.7866666666666697,1,1,1,5.017279836814924,6.025865973825314,1
628,17.0,1977,1.00168918918919,3.4222972972973,1,0,0,6.385194398997726,6.0014148779611505,1
629,9.0,2013,1.0,3.0,1,1,1,1.0986122886681098,5.993961427306569,1
630,7.0,2001,1.0,2.0,1,1,1,2.8903717578961645,5.968707559985366,2
631,18.0,1998,1.40625,3.4772727272727297,1,1,1,6.558197802812269,5.955837369464831,2
632,26.0,2012,1.0,2.76470588235294,1,1,1,2.8903717578961645,5.945420608606575,1
633,5.0,2003,1.0,1.9375,1,1,1,3.4965075614664802,5.932245187448011,1
634,4.0,1976,1.04428044280443,2.08856088560886,1,1,1,6.70196036600254,5.926926025970411,1
635,8.0,1990,1.0,2.39285714285714,1,1,1,4.04305126783455,5.916202062607435,1
636,14.0,1988,1.02614379084967,3.32679738562092,1,1,1,5.0369526024136295,5.883322388488279,1
637,31.0,2010,1.0,3.5737704918032795,1,1,1,4.127134385045092,5.883322388488279,1
638,29.0,1988,1.0526315789473701,2.36842105263158,1,1,1,2.995732273553991,5.869296913133774,1
639,25.0,2007,1.0,1.9516129032258098,1,1,1,4.143134726391533,5.860786223465865,1
640,18.0,1982,1.0,2.25,1,1,1,3.713572066704308,5.8377304471659395,1
641,3.0,1976,1.0385674931129498,2.37465564738292,1,0,0,5.8971538676367405,5.783825182329737,1
642,37.0,1996,1.3015873015873,2.01587301587302,1,1,1,4.1588830833596715,5.7745515455444085,1
643,20.0,2010,1.0,2.93333333333333,1,1,1,5.420534999272286,5.771441123130016,1
644,17.0,1986,1.0,1.98,1,1,1,3.9318256327243257,5.765191102784844,1
645,16.0,2000,1.015625,2.96875,1,1,1,4.174387269895637,5.765191102784844,1
646,16.0,1980,1.0063938618925798,2.26470588235294,1,1,1,6.663132695990803,5.746203190540153,1
647,21.0,2015,1.0,3.0,1,1,1,1.3862943611198906,5.7430031878094825,1
648,6.0,1976,1.0,2.42763157894737,1,1,1,5.030437921392435,5.7430031878094825,1
649,22.0,2000,1.00868983957219,2.64906417112299,1,1,1,7.311218384419629,5.71042701737487,1
650,16.0,1991,1.06306306306306,3.5135135135135096,1,1,0,4.718498871295094,5.707110264748875,1
651,32.0,2012,1.0,3.5625,1,0,0,3.4965075614664802,5.69035945432406,1
652,22.0,2011,1.0,1.6666666666666698,1,1,1,1.9459101490553132,5.69035945432406,1
653,10.0,1989,1.02622061482821,2.24141048824593,1,1,1,7.009408932708637,5.683579767338681,1
654,13.0,2003,1.0,3.0,1,1,0,2.0794415416798357,5.676753802268282,1
655,29.0,2015,1.06666666666667,3.6,1,1,1,2.772588722239781,5.673323267171493,1
656,3.0,1994,1.07058823529412,1.9529411764705902,1,1,1,4.454347296253507,5.673323267171493,1
657,9.0,2001,1.0,3.375,1,1,1,2.1972245773362196,5.652489180268651,1
658,7.0,1998,1.125,2.7916666666666696,1,0,0,3.2188758248682006,5.641907070938114,1
659,7.0,1976,1.02489626556017,2.2946058091286297,1,1,1,5.488937726156687,5.641907070938114,1
660,21.0,1984,1.0,3.0,1,1,1,2.9444389791664403,5.638354669333745,1
661,41.0,2012,1.02380952380952,5.33333333333333,1,0,0,3.7612001156935624,5.634789603169249,3
662,13.0,1999,1.02518891687657,3.64735516372796,1,1,1,5.986452005284438,5.631211781821365,1
663,29.0,2007,1.0,1.54545454545455,1,1,1,2.4849066497880004,5.631211781821365,1
664,24.0,2000,1.0,2.35135135135135,1,1,1,4.31748811353631,5.6131281063880705,1
665,11.0,2009,1.0,2.35849056603774,1,1,1,3.9889840465642745,5.60947179518496,1
666,10.0,1993,1.0,2.11428571428571,1,1,1,3.58351893845611,5.572154032177765,1
667,17.0,1999,1.03632478632479,3.47863247863248,1,1,1,6.150602768446279,5.572154032177765,1
668,19.0,2002,1.1383647798742098,3.79874213836478,1,1,1,5.075173815233827,5.564520407322694,1
669,17.0,2008,1.0,2.1,1,1,1,3.9318256327243257,5.545177444479562,1
670,8.0,2013,1.0,5.25,1,1,1,1.6094379124341003,5.545177444479562,1
671,32.0,2013,1.1304347826087,3.56521739130435,1,1,1,3.1780538303479458,5.53338948872752,1
672,10.0,2016,1.0,2.0,1,1,1,1.0986122886681098,5.5254529391317835,1
673,22.0,1976,1.0629753574688199,2.73952945948687,1,0,0,9.889540746403503,5.521460917862246,2
674,8.0,1993,1.0,1.75,1,1,1,1.6094379124341003,5.521460917862246,1
675,25.0,1999,1.02358490566038,3.2688679245282994,1,1,1,5.3612921657094255,5.5093883366279774,1
676,39.0,1999,1.2,1.8,1,1,1,1.791759469228055,5.484796933490655,1
677,7.0,2014,1.0,5.37931034482759,1,1,1,3.4011973816621555,5.455321115357702,2
678,28.0,2016,1.0,2.02247191011236,1,0,0,5.187385805840755,5.442417710521793,1
679,5.0,1978,1.01234567901235,2.6666666666666696,1,1,1,5.093750200806762,5.43372200355424,1
680,17.0,2014,1.0,3.27777777777778,1,1,1,4.290459441148391,5.43372200355424,1
681,19.0,2000,1.0,2.31707317073171,1,1,1,3.7376696182833684,5.420534999272286,1
682,22.0,2014,1.0,3.59090909090909,1,1,1,3.1354942159291497,5.41610040220442,1
683,13.0,1976,1.0,3.6442953020134197,1,1,1,5.0106352940962555,5.4116460518550396,1
684,17.0,2002,1.12435233160622,3.7253886010362702,1,1,1,5.958424693029782,5.407171771460119,1
685,6.0,1978,1.06796116504854,2.8834951456310693,1,1,1,4.6443908991413725,5.3981627015177525,1
686,13.0,2007,1.01775147928994,4.29585798816568,1,1,1,5.135798437050262,5.3981627015177525,1
687,31.0,2016,1.0,2.0,1,1,1,1.3862943611198906,5.393627546352362,1
688,17.0,2014,1.0,3.2727272727272703,1,1,1,2.4849066497880004,5.393627546352362,1
689,23.0,2010,1.01214574898785,2.36437246963563,1,1,1,5.5134287461649825,5.37989735354046,1
690,42.0,2001,1.01515151515152,2.78787878787879,1,1,1,4.204692619390966,5.365976015021851,1
691,26.0,2012,1.0,1.0,1,1,1,2.833213344056216,5.3612921657094255,1
692,16.0,2015,1.0,5.25,1,1,1,1.6094379124341003,5.351858133476067,1
693,24.0,2001,1.0,1.9670329670329698,1,1,1,4.5217885770490405,5.351858133476067,1
694,29.0,2009,1.0220588235294101,2.8529411764705896,1,1,1,4.919980925828125,5.351858133476067,1
695,16.0,2014,1.0,2.55555555555556,1,1,0,2.302585092994046,5.327876168789581,1
696,41.0,2006,1.0,2.47058823529412,1,1,1,2.8903717578961645,5.313205979041787,1
697,3.0,1991,1.05555555555556,1.8333333333333302,1,1,1,2.9444389791664403,5.303304908059076,1
698,7.0,1996,1.02369668246445,5.46445497630332,1,1,1,5.356586274672012,5.298317366548036,2
699,7.0,1998,1.01298701298701,2.8961038961039,1,1,1,4.356708826689592,5.293304824724492,1
700,7.0,1980,1.06779661016949,3.2711864406779703,1,1,1,4.0943445622221,5.293304824724492,1
701,7.0,2012,1.07142857142857,2.0,1,1,1,2.70805020110221,5.288267030694535,1
702,5.0,1984,1.02380952380952,2.5,1,1,1,3.7612001156935624,5.278114659230517,1
703,29.0,1976,1.0,2.20060790273556,1,1,1,5.799092654460526,5.278114659230517,1
704,5.0,1978,1.0,2.0,1,1,1,3.912023005428146,5.2574953720277815,1
705,19.0,1993,1.03947368421053,2.78947368421053,1,1,1,4.343805421853684,5.231108616854587,1
706,14.0,1984,1.01183431952663,3.01775147928994,1,1,1,5.135798437050262,5.220355825078324,1
707,29.0,1976,1.05342465753425,3.24246575342466,1,0,0,6.594413459749778,5.209486152841421,1
708,21.0,2009,1.0,2.27027027027027,1,1,1,3.6375861597263857,5.204006687076795,0
709,21.0,2016,1.0,2.0,1,1,1,0.6931471805599453,5.19295685089021,1
710,16.0,2014,1.0,2.7,1,1,1,2.3978952727983707,5.181783550292085,1
711,8.0,2009,1.33333333333333,4.11111111111111,1,1,1,2.9444389791664403,5.181783550292085,1
712,12.0,2014,1.0,2.06896551724138,1,1,1,3.4011973816621555,5.170483995038151,1
713,7.0,2005,1.0,4.45833333333333,1,1,1,3.2188758248682006,5.1647859739235145,1
714,17.0,2015,1.0,2.3846153846153797,1,1,1,2.6390573296152584,5.153291594497779,1
715,18.0,2010,1.0,4.0,1,1,1,3.7376696182833684,5.135798437050262,2
716,15.0,2016,1.0,1.0,1,0,0,0.6931471805599453,5.10594547390058,1
717,7.0,1976,1.03067484662577,4.26380368098159,1,1,1,5.099866427824199,5.081404364984463,1
718,19.0,1985,1.0,1.40909090909091,1,1,1,3.1354942159291497,5.075173815233827,1
719,3.0,1980,1.01639344262295,2.7431693989070998,1,0,0,5.214935757608986,5.0689042022202315,1
720,28.0,2006,1.1132075471698102,3.06603773584906,1,1,1,4.672828834461906,5.062595033026967,1
721,13.0,2011,1.0,1.5892857142857097,1,1,1,4.04305126783455,5.049856007249537,1
722,15.0,1976,1.00509204857031,2.73756365060713,1,1,1,7.845416036592485,5.0369526024136295,1
723,21.0,2007,1.0174216027874599,4.456445993031361,1,1,1,5.662960480135946,5.0369526024136295,1
724,17.0,2005,1.0,1.2173913043478302,1,1,1,3.1780538303479458,5.017279836814924,2
725,11.0,2009,1.0,2.39285714285714,1,1,1,3.367295829986474,5.017279836814924,1
726,7.0,2013,1.03225806451613,4.62903225806452,1,1,1,4.143134726391533,5.0106352940962555,1
727,7.0,1980,1.0,2.82352941176471,1,1,1,2.8903717578961645,5.0106352940962555,1
728,9.0,2008,1.0,1.86910994764398,1,1,1,5.2574953720277815,5.003946305945459,1
729,12.0,1986,1.0,5.75,1,1,1,3.2188758248682006,4.997212273764115,1
730,17.0,1987,1.0,2.0,1,1,1,4.3694478524670215,4.983606621708336,1
731,25.0,1988,1.04597701149425,1.6666666666666698,1,1,1,4.477336814478207,4.976733742420574,1
732,5.0,1976,1.01485148514851,2.77722772277228,1,1,1,6.003887067106539,4.969813299576001,1
733,23.0,2002,1.1617647058823501,4.73529411764706,1,1,1,4.23410650459726,4.962844630259907,1
734,25.0,2015,1.0,2.79487179487179,1,1,1,3.6888794541139363,4.955827057601261,1
735,17.0,2016,1.0,3.0,1,1,1,1.0986122886681098,4.948759890378168,1
736,6.0,2000,1.0,2.9158878504672905,1,1,1,4.68213122712422,4.948759890378168,1
737,9.0,1987,1.0,2.63333333333333,1,1,1,3.4339872044851463,4.9344739331306915,1
738,4.0,1986,1.0379746835443,2.09704641350211,1,0,0,5.472270673671475,4.9344739331306915,1
739,21.0,2006,1.27272727272727,4.09090909090909,1,1,1,2.4849066497880004,4.919980925828125,1
740,14.0,2007,1.33240611961057,3.52433936022253,1,1,1,6.579251212010101,4.912654885736052,2
741,17.0,1997,1.0,2.2,1,1,1,2.3978952727983707,4.875197323201151,1
742,8.0,1984,1.01052631578947,2.58947368421053,1,1,1,4.564348191467836,4.875197323201151,1
743,16.0,2016,1.0,4.66666666666667,1,1,1,1.3862943611198906,4.875197323201151,1
744,10.0,2010,1.01219512195122,4.03658536585366,1,1,1,4.418840607796598,4.867534450455582,2
745,20.0,2003,1.10526315789474,4.47368421052632,1,1,1,2.995732273553991,4.867534450455582,1
746,15.0,2015,1.11111111111111,5.05555555555556,1,1,1,2.9444389791664403,4.852030263919617,1
747,42.0,1976,1.02702702702703,2.64864864864865,1,1,1,4.31748811353631,4.836281906951478,1
748,17.0,2016,1.0,5.0,1,1,1,2.70805020110221,4.8283137373023015,2
749,21.0,2008,1.0053191489361701,3.22872340425532,1,1,1,5.241747015059643,4.804021044733257,2
750,5.0,2002,1.0,1.625,1,1,1,2.1972245773362196,4.795790545596741,1
751,17.0,2014,1.0,3.6363636363636402,1,1,1,2.4849066497880004,4.795790545596741,1
752,9.0,2009,1.0,4.0333333333333306,1,1,1,3.4339872044851463,4.795790545596741,1
753,7.0,1977,1.21212121212121,3.4242424242424203,1,1,1,3.5263605246161616,4.795790545596741,1
754,15.0,2008,1.0,1.8125,1,1,1,2.833213344056216,4.787491742782046,1
755,18.0,2008,1.0,2.69444444444444,1,1,1,3.6109179126442243,4.77912349311153,1
756,22.0,2014,1.0,4.75,1,1,1,3.044522437723423,4.74493212836325,1
757,10.0,1985,1.0145403377110698,2.90103189493433,1,1,0,7.665284718471351,4.74493212836325,2
758,38.0,2004,1.2044760935910501,2.0844354018311297,1,0,0,6.891625897052253,4.736198448394496,1
759,7.0,1980,1.00810810810811,2.82837837837838,1,1,0,6.608000625296087,4.736198448394496,1
760,29.0,2014,1.0,3.81818181818182,1,1,0,2.4849066497880004,4.736198448394496,1
761,25.0,2007,1.0526315789473701,3.15789473684211,1,1,1,2.995732273553991,4.718498871295094,1
762,12.0,2015,1.06666666666667,6.0,1,1,1,2.772588722239781,4.718498871295094,1
763,24.0,2005,1.0,2.8936170212766004,1,1,1,3.871201010907891,4.718498871295094,1
764,17.0,2015,1.0,1.0,1,1,1,1.0986122886681098,4.718498871295094,1
765,24.0,2011,1.10714285714286,2.9285714285714306,1,1,1,3.367295829986474,4.700480365792417,1
766,5.0,2013,1.0,7.707100591715981,1,1,1,6.517671272912275,4.6913478822291435,1
767,21.0,2010,1.0,2.51724137931034,1,1,1,3.4011973816621555,4.68213122712422,1
768,17.0,2005,1.0,3.5,1,1,1,1.6094379124341003,4.68213122712422,1
769,32.0,2014,1.0,4.16666666666667,1,1,0,1.9459101490553132,4.672828834461906,2
770,21.0,2014,1.6,4.0,1,1,1,1.791759469228055,4.672828834461906,1
771,11.0,1978,1.0080482897384302,3.15492957746479,1,0,0,6.210600077024653,4.663439094112067,1
772,19.0,2009,1.0,3.10204081632653,1,1,1,3.912023005428146,4.663439094112067,2
773,20.0,1998,1.0,4.315789473684211,1,1,0,3.6635616461296463,4.663439094112067,1
774,18.0,2006,1.0,1.83582089552239,1,1,1,4.219507705176107,4.663439094112067,1
775,16.0,1976,1.06874189364462,4.76134889753567,1,0,0,6.648984550024776,4.6443908991413725,2
776,26.0,2013,1.0,2.46153846153846,1,1,1,2.6390573296152584,4.6443908991413725,1
777,4.0,2000,1.0,1.74074074074074,1,1,1,3.332204510175204,4.634728988229636,1
778,13.0,2016,1.0,2.0,1,1,1,1.0986122886681098,4.61512051684126,1
779,23.0,2012,1.0,1.51219512195122,1,1,1,3.7376696182833684,4.61512051684126,1
780,13.0,2016,1.0,4.0,1,1,1,1.0986122886681098,4.61512051684126,1
781,20.0,1996,1.0,2.5,1,1,1,3.6109179126442243,4.61512051684126,1
782,25.0,2002,1.0,1.65269461077844,1,1,1,5.123963979403259,4.61512051684126,0
783,6.0,2013,1.0,2.45,1,1,1,3.044522437723423,4.61512051684126,1
784,4.0,1977,1.01470588235294,2.3161764705882404,1,1,1,4.919980925828125,4.61512051684126,1
785,23.0,2015,1.0,1.8,1,1,1,1.791759469228055,4.584967478670572,1
786,8.0,1981,1.01239669421488,1.78512396694215,1,0,0,5.493061443340548,4.584967478670572,1
787,18.0,2001,1.07373271889401,4.1612903225806495,1,1,1,5.384495062789089,4.564348191467836,1
788,12.0,2016,1.0,5.0,1,0,0,0.6931471805599453,4.564348191467836,1
789,9.0,2016,1.0,3.0,1,1,1,0.6931471805599453,4.553876891600541,1
790,7.0,1982,1.0701754385964901,2.2280701754386003,1,1,1,4.060443010546419,4.51085950651685,1
791,12.0,1992,1.04182509505703,3.0190839694656497,1,1,1,5.575949103146316,4.51085950651685,1
792,22.0,2017,1.0,1.0,1,1,1,0.6931471805599453,4.51085950651685,1
793,22.0,2012,1.75,3.0,1,1,1,1.6094379124341003,4.51085950651685,1
794,34.0,2016,1.0,4.5,1,1,1,1.6094379124341003,4.51085950651685,1
795,14.0,2016,1.0,3.5,1,1,1,1.0986122886681098,4.499809670330265,1
796,16.0,2014,1.0,4.375,1,1,1,2.1972245773362196,4.48863636973214,1
797,17.0,2002,1.0,2.10344827586207,1,1,1,3.4011973816621555,4.48863636973214,1
798,15.0,2009,1.5,2.75,1,1,1,1.6094379124341003,4.48863636973214,1
799,28.0,2005,1.0,1.4,1,1,1,1.791759469228055,4.477336814478207,1
800,20.0,2012,1.0,2.14285714285714,1,1,1,3.58351893845611,4.465908118654584,1
801,27.0,1989,1.01176470588235,2.77647058823529,1,1,1,4.454347296253507,4.465908118654584,1
802,8.0,1976,1.00751879699248,2.13533834586466,1,1,1,4.897839799950911,4.465908118654584,2
803,30.0,1993,1.0,1.1555555555555599,1,1,1,3.828641396489095,4.454347296253507,1
804,9.0,1982,1.0090909090909101,2.70909090909091,1,1,1,4.709530201312334,4.454347296253507,2
805,23.0,2015,1.0,2.0,1,1,1,1.6094379124341003,4.454347296253507,1
806,7.0,2003,1.0,3.4705882352941204,1,1,1,2.8903717578961645,4.442651256490317,1
807,16.0,2016,1.0,2.0,1,1,1,0.6931471805599453,4.406719247264253,1
808,22.0,2014,1.7307692307692302,3.57692307692308,1,1,1,3.295836866004329,4.394449154672439,1
809,16.0,2012,1.0,2.26543209876543,1,0,0,5.093750200806762,4.394449154672439,1
810,21.0,2016,1.0,4.0,1,1,1,0.6931471805599453,4.382026634673881,1
811,20.0,2010,1.0,8.481481481481481,1,1,1,3.332204510175204,4.356708826689592,1
812,5.0,1998,1.0,4.43333333333333,1,1,1,4.795790545596741,4.343805421853684,1
813,17.0,2013,1.0,3.88235294117647,1,1,1,2.8903717578961645,4.343805421853684,1
814,9.0,2000,1.0,2.72,1,1,1,3.258096538021482,4.330733340286331,2
815,19.0,1999,1.04761904761905,2.71428571428571,1,1,1,3.091042453358316,4.330733340286331,1
816,12.0,1977,1.0,2.19444444444444,1,1,1,3.6109179126442243,4.31748811353631,1
817,9.0,2011,1.01694915254237,3.6271186440678,1,0,0,4.0943445622221,4.31748811353631,1
818,12.0,2011,1.0,5.0,1,1,0,1.3862943611198906,4.31748811353631,1
819,8.0,1997,1.0,2.04697986577181,1,1,1,5.0106352940962555,4.30406509320417,1
820,15.0,2000,1.0,2.03333333333333,1,1,1,3.4339872044851463,4.30406509320417,1
821,21.0,2011,1.07142857142857,3.4285714285714306,1,1,1,2.70805020110221,4.30406509320417,2
822,29.0,1998,1.02430379746835,2.1670886075949403,1,1,1,7.588829878307813,4.30406509320417,2
823,18.0,2011,1.0,1.4794520547945202,1,1,1,4.30406509320417,4.290459441148391,1
824,30.0,2006,1.0,2.85714285714286,1,1,1,3.091042453358316,4.290459441148391,1
825,27.0,1989,1.0,1.5,1,1,1,1.0986122886681098,4.276666119016055,1
826,16.0,1994,1.0299401197604798,2.20658682634731,1,1,1,5.814130531825066,4.276666119016055,1
827,16.0,2011,1.0,2.375,1,1,1,2.1972245773362196,4.2626798770413155,1
828,25.0,2013,1.0,1.0,1,1,1,1.9459101490553132,4.2626798770413155,1
829,13.0,1988,1.0,1.38095238095238,1,1,1,3.091042453358316,4.2626798770413155,1
830,13.0,2011,1.0,3.64285714285714,1,1,1,4.04305126783455,4.2626798770413155,2
831,12.0,2014,1.0,2.0,1,1,1,1.0986122886681098,4.248495242049359,1
832,19.0,1976,1.03,2.86,1,0,0,4.61512051684126,4.248495242049359,2
833,13.0,2016,1.0,7.0,1,1,1,0.6931471805599453,4.219507705176107,1
834,7.0,1990,1.04897959183673,3.60408163265306,1,1,1,5.5053315359323625,4.219507705176107,1
835,28.0,2008,1.3818181818181798,3.7939393939393904,1,1,1,5.111987788356544,4.204692619390966,1
836,9.0,1997,1.08053691275168,3.3624161073825496,1,1,1,5.0106352940962555,4.204692619390966,1
837,19.0,1976,1.04678362573099,3.1871345029239797,1,1,1,5.147494476813453,4.204692619390966,2
838,8.0,2006,1.03174603174603,5.47619047619048,1,1,0,4.1588830833596715,4.204692619390966,1
839,11.0,2007,1.67796610169492,7.08474576271186,1,1,1,4.0943445622221,4.189654742026425,1
840,7.0,1978,1.2926829268292699,3.85365853658537,1,1,1,3.7376696182833684,4.189654742026425,1
841,25.0,2016,1.0,3.6666666666666696,1,1,1,1.3862943611198906,4.189654742026425,2
842,19.0,2013,1.0,3.6666666666666696,1,1,1,2.302585092994046,4.174387269895637,1
843,22.0,1999,1.0,2.91836734693878,1,0,0,5.2832037287379885,4.174387269895637,1
844,15.0,2016,1.0,3.0,1,1,1,0.6931471805599453,4.1588830833596715,1
845,24.0,2014,1.0,3.0,1,1,1,1.0986122886681098,4.1588830833596715,1
846,23.0,1986,1.52,2.98,1,1,1,3.9318256327243257,4.1588830833596715,2
847,8.0,2000,1.02702702702703,3.1891891891891895,1,1,1,4.718498871295094,4.143134726391533,1
848,16.0,1979,1.0,1.3076923076923102,1,1,1,2.6390573296152584,4.143134726391533,1
849,21.0,2015,1.0,2.1111111111111103,1,1,1,2.302585092994046,4.127134385045092,1
850,9.0,1983,1.0320855614973299,2.59893048128342,1,1,1,5.236441962829949,4.127134385045092,2
851,20.0,2016,1.0,3.0,1,1,1,0.6931471805599453,4.127134385045092,1
852,7.0,2001,1.0,3.09090909090909,1,1,1,2.4849066497880004,4.127134385045092,1
853,10.0,2003,1.0,2.3333333333333304,1,1,1,2.302585092994046,4.127134385045092,1
854,19.0,2016,1.0,4.4,1,1,1,1.791759469228055,4.110873864173311,1
855,18.0,1990,1.3703703703703702,1.5925925925925901,1,1,1,4.007333185232471,4.110873864173311,1
856,12.0,2016,1.0,1.8333333333333302,1,1,1,1.9459101490553132,4.110873864173311,1
857,14.0,1994,1.0,3.625,1,1,1,3.2188758248682006,4.0943445622221,1
858,17.0,2015,1.0,2.84615384615385,1,1,1,2.6390573296152584,4.0943445622221,1
859,28.0,2004,1.0327868852459,2.95081967213115,1,0,0,4.127134385045092,4.0943445622221,1
860,10.0,2010,1.0,2.77777777777778,1,1,1,2.9444389791664403,4.07753744390572,1
861,11.0,1989,1.0,1.57142857142857,1,1,1,2.70805020110221,4.07753744390572,1
862,25.0,2016,1.08333333333333,2.1666666666666696,1,1,0,2.5649493574615367,4.07753744390572,1
863,11.0,2014,1.125,2.25,1,1,0,2.1972245773362196,4.07753744390572,1
864,8.0,2005,1.0,3.44444444444444,1,1,1,2.302585092994046,4.060443010546419,1
865,16.0,2016,1.0,1.0,1,1,1,1.0986122886681098,4.060443010546419,1
866,20.0,2015,1.0,5.66666666666667,1,1,1,1.9459101490553132,4.04305126783455,1
867,20.0,2017,1.0,3.1,1,1,1,2.3978952727983707,4.02535169073515,1
868,9.0,2016,1.0,1.0,1,1,1,0.6931471805599453,4.02535169073515,1
869,10.0,2006,1.0655737704918,3.2950819672131098,1,1,1,4.127134385045092,4.02535169073515,1
870,5.0,1976,1.02931596091205,2.39489407930473,1,0,0,7.519149957669823,4.007333185232471,1
871,21.0,2012,1.0,3.0,1,1,1,2.3978952727983707,4.007333185232471,1
872,18.0,2004,1.16923076923077,3.3333333333333304,1,0,0,5.278114659230517,4.007333185232471,1
873,17.0,2012,1.0,3.31818181818182,1,1,1,3.1354942159291497,4.007333185232471,1
874,12.0,2012,1.0,2.6666666666666696,1,1,0,2.302585092994046,3.9889840465642745,1
875,17.0,1987,1.0,2.03703703703704,1,1,1,3.332204510175204,3.9889840465642745,1
876,7.0,1989,1.09090909090909,4.65909090909091,1,1,1,3.8066624897703196,3.970291913552122,1
877,18.0,1989,1.0,2.52564102564103,1,1,1,4.3694478524670215,3.9512437185814275,2
