firm name,url,LinkedIn employees,LinkedIn url,LinkedIn matched name,jaro-winkler distance result
Samsung Electro-Mechanics Co.,,1354,https://www.linkedin.com/company/samsung-electro-mechanics,Samsung Electro-Mechanics,3
Shenzhen China Star Optoelectronics Technology Co.,,36,https://www.linkedin.com/company/shenzhen-china-star-optoelectronics- technology-co-ltd-,"Shenzhen China Star Optoelectronics Technology Co., Ltd.",7
Shubin,,,https://www.linkedin.com/company/shubin-info-production,SHUBIN.INFO PRODUCTION,21
Sierra Sciences,sierrasci.com/?p=home,17,https://www.linkedin.com/company/sierra-sciences,Sierra Sciences,0
Sigmatel,,97,https://www.linkedin.com/company/sigmatel,SigmaTel,1
Simple Approach Systems,,8,https://www.linkedin.com/company/bay-lakes-information-systems-llc,"Bay Lakes Information Systems, LLC",34
SonoGene,,,,,
Sophoro Biotechnologies,,2,https://www.linkedin.com/company/yaan-times-biotech-co-ltd,"YAAN TIMES BIOTECH CO., LTD",27
Synthezyme,,3,https://www.linkedin.com/company/synthezyme-llc,SyntheZyme LLC,5
THE SWEET LIVING GROUP,,3,https://www.linkedin.com/company/the-sweet-living-group,The Sweet Living Group,15
Taxon Biosciences,,6,https://www.linkedin.com/company/taxon-biosciences,Taxon Biosciences,0
Tekkware,,4,https://www.linkedin.com/company/tekkware-inc-,"Tekkware, Inc.",6
Tensor,,3,https://www.linkedin.com/company/tensor-industri-as,Tensor Industri AS,12
TetraSun,,12,https://www.linkedin.com/company/tetrasun-inc.,"TetraSun, a wholly owned subsidiary of First Solar Corporation ...",58
Therapeutic Proteins International,,4,https://www.linkedin.com/company/international-therapeutic-proteins,International Therapeutic Proteins,33
Twitter,,4383,https://www.linkedin.com/company/twitter/jobs,Twitter: Jobs,6
VALTED,,145,https://www.linkedin.com/company/xalted-information-systems-pvt-ltd,Xalted Information Systems Pvt. Ltd.,36
Varian Semiconductor Equipment Associates,,574,https://www.linkedin.com/company/varian-semiconductor,Varian Semiconductor,21
Ventana Medical Systems,,1400,https://www.linkedin.com/company/ventana-medical-systems,Ventana Medical Systems,0
adaptiveARC,,9,https://www.linkedin.com/company/adaptivearc,AdaptiveARC,1
kSep Systems,,,https://www.linkedin.com/company/ksep-systems,kSep Systems (now part of Sartorius Stedim Biotech),39
646840 Alberta Ltd.,,,,,
AAC Technologies Pte. Ltd.,,2141,https://www.linkedin.com/company/aac-technologies,AAC Technologies,4
ABB Research Ltd.,new.abb.com/about/technology/corporate-research-centers/corporate-research-center-united-states,23,https://www.linkedin.com/company/los-gatos-research,"Los Gatos Research, A Member of the ABB Group",44
ABL IP Holding LLC,,365,https://www.linkedin.com/company/arnold-bloch-leibler,Arnold Bloch Leibler,18
AMERICAN BIO ENERGY CONVERTING CORP.,,34,https://www.linkedin.com/company/fulcrum-bioenergy-inc.,"Fulcrum BioEnergy, Inc.",35
ATI Technologies ULC,,1511,https://www.linkedin.com/company/allegheny-technologies,ATI (Allegheny Technologies Incorporated),37
AZ Electronic Materials (Luxembourg) S.A.R.L.,,284,https://www.linkedin.com/company/az-electronic-materials,AZ Electronic Materials,18
Aerosol Dynamics Inc.,,6,https://www.linkedin.com/company/aerosol-dynamics-inc,Aerosol Dynamics Inc,4
Aneeve LLC,,,https://www.linkedin.com/titlesales-at-thyssenkrupp-elevator-india,Sales at Thyssenkrupp Elevator India,35
Anlinx,,2,https://www.linkedin.com/company/anlinx,AnLinx,1
Asahi Kasei Kabushiki Kaisha,,44,https://www.linkedin.com/company/asahi-kasei-america,Asahi Kasei America,16
Avago Technologies General IP (Singapore) Pte. Ltd.,,2317,https://www.linkedin.com/company/avago-technologies,Avago Technologies,27
Avant Garde Therapeutics & Technologies LLC,,4482,https://www.linkedin.com/company/ipsen,Ipsen,39
BAE Systems Information and Electronic Systems Integration Inc.,baesystems.com/en-us/our-company/inc-businesses/electronic-systems,45227,https://www.linkedin.com/company/bae-systems,BAE Systems,47
BCE Inc.,,157,https://www.linkedin.com/company/broadcasting-center-europe,BCE - Broadcasting Center Europe,29
BTPATENT LLC,,,https://www.linkedin.com/company/gresham-international,Gresham International,21
BTU International,btutilities.com/,95,https://www.linkedin.com/company/bryan-texas-utilities,Bryan Texas Utilities,20
Bakersun,,,https://www.linkedin.com/company/sun-pharma,SUN PHARMA,10
Bosch Energy Storage Solutions LLC,,42,https://www.linkedin.com/company/bebsindia,Bosch Energy and Building Solutions India,27
Boston Scientific Neuromodulation Corporation,,29164,https://www.linkedin.com/company/boston-scientific,Boston Scientific,16
Brother Kogyo Kabushiki Kaisha,,,,,
CPC International Inc.,,156,https://www.linkedin.com/company/cpc-project-services-llp,CPC Project Services LLP,21
Chiron Corporation,,27,https://www.linkedin.com/company/chiron-health,Chiron Health,7
Covidien LP,,35,https://www.linkedin.com/company/covidien-lp,COVIDIEN LP,7
Cymatics Laboratories Corp.,,4,https://www.linkedin.com/company/cymatics-laboratories-corp.,Cymatics Laboratories Corp.,1
DPx Holdings B.V.,,37,https://www.linkedin.com/company/dpx-fine-chemicals,DPx Fine Chemicals,14
ELC Management LLC,,33,https://www.linkedin.com/company/the-english-language-center,English Language Center (ELC),28
ENERGY INDEPENDENCE OF AMERICA CORP.,,138,https://www.linkedin.com/company/mercuria-energy-america-inc,"Mercuria Energy America, Inc",35
Embro Corporation,,4,https://www.linkedin.com/company/embro-robotica-e-automacao,Embro Robotica E Automacao,21
Exatec LLC,,22,https://www.linkedin.com/company/exatecgroup,Exatec Group,6
Excelsior Nanotech Corporation,,2,https://www.linkedin.com/company/o2-grow,O2 Grow,18
ExxonMobil Research and Engineering Company,corporate.exxonmobil.com/en/energy/research-and-development,50,https://www.linkedin.com/company/exxonmobil-research-&-engrg,Exxonmobil Research & Engrg,23
Ferric Inc.,,19,https://www.linkedin.com/company/ferric-semiconductor-inc-,"Ferric, Inc.",6
GOOGLE TECHNOLOGY HOLDINGS LLC,,98771,https://www.linkedin.com/company/google,Google,25
Gula Consulting Limited Liability Company,,12,https://www.linkedin.com/company/the-gula-graham-group,The Gula Graham Group,40
Hamilton Sundstrand Corporation,utcaerospacesystems.com/,2519,https://www.linkedin.com/company/hamilton-sundstrand,Hamilton Sundstrand,0
Intel Corporation,intel.com/content/us/en/homepage.html,3,https://www.linkedin.com/company/raven-intel,Raven Intel,10
Intercontinental Great Brands LLC,,19196,https://www.linkedin.com/company/intercontinental-hotels-group,InterContinental Hotels Group (IHG®),20
JFE STEEL CORPORATION,jfe-steel.co.jp/en/,14,https://www.linkedin.com/company/pt-jfe-steel-galvanizing-indonesia,PT. JFE Steel Galvanizing Indonesia,33
KT Corporation,corp.kt.com/eng/,5994,https://www.linkedin.com/company/kt,KT,12
Kabushiki Kaisha Eighting,,,https://www.linkedin.com/userp/title/loan-officer-at-capital-impact-partners,Loan Officer at Capital Impact Partners,38
Kansei Corporation ,,202,https://www.linkedin.com/company/calsonic-kansei-north-america-inc,"Calsonic Kansei North America, Inc.",33
Kawasaki Jukogyo Kabushiki Kaisha,,586,https://www.linkedin.com/company/kawasaki-heavy-industries,"Kawasaki Heavy Industries, Ltd.",23
Mintera Corporation,,608,https://www.linkedin.com/company/mineral-resources-limited,Mineral Resources Limited,22
Monarch Power Corp,,2,https://www.linkedin.com/company/monarch-power,Monarch Power,5
NANOPHARMACEUTICALS LLC,,10,https://www.linkedin.com/company/nanopharma-a-s-,"Nanopharma, a.s.",18
Nanao Corporation,,,https://www.linkedin.com/company/nanao-electric-wuhan-co-ltd,NANAO ELECTRIC (WUHAN) CO LTD,28
Nanostatics Corporation,,4,https://www.linkedin.com/company/nanostatics-corp,Nanostatics Corp,5
Panasonic Intellectual Property Corporation of America,,10742,https://www.linkedin.com/company/panasonic-usa,Panasonic USA,32
Pelican Imaging Corporation,,4,https://www.linkedin.com/company/pelican-imaging-corporation_2,Pelican Imaging,0
Philip Morris USA Inc.,,405,https://www.linkedin.com/company/philip-morris-usa-inc,Philip Morris USA Inc,4
RINAT NEUROSCIENCE CORP.,,23,https://www.linkedin.com/company/rinat-neuroscience,Rinat Neuroscience,20
ROM Corporation,,5116,https://www.linkedin.com/company/hill-rom/jobs,Hill-Rom: Jobs,14
Renewable Opportunities Inc.,,570,https://www.linkedin.com/company/avangrid-renewables,Avangrid Renewables,23
Roche Innovation Center Copenhagen A/S,roche.com/research_and_development/who_we_are_how_we_work/rnd_locations/research_location.htm?id=c98f27ea-a769-48ee-b7ef-4441cf20e267,9,https://www.linkedin.com/company/roche-diagnostics-danmark,Roche Diagnostics Danmark,32
Rosemount Aerospace Inc. ,,7,https://www.linkedin.com/company/rosemount-aerospace-limited,ROSEMOUNT AEROSPACE LIMITED,24
SHOW ME ENERGY,,,https://www.linkedin.com/company/show-me-star-energy,Show Me Star Energy,15
Sandia Corporation,sandia.gov,7961,https://www.linkedin.com/company/sandia-national-laboratories,Sandia National Laboratories,22
Santoku Corporation,,2,https://www.linkedin.com/company/santoku-corporation,Santoku Corporation,12
Semiconductor Manufacturing International (Shanghai) Corporation,,3901,https://www.linkedin.com/company/smic,SMIC,37
Semileds Optoelectronics Co.,,7,https://www.linkedin.com/company/semileds-optoelectronics-co-ltd-,"Semileds Optoelectronics Co., Ltd.",7
Sharp Kabushiki Kaisha,,241,https://www.linkedin.com/company/sharp-software-development-india,SHARP Software Development India,30
SolAero Technologies Corp.,solaerotech.com,136,https://www.linkedin.com/company/solaero-technologies-corp,SolAero Technologies Corp,0
Solaris Holdings Limited,,,https://www.linkedin.com/pub/jason-chow/34/bbb/b43?trk=pub-pbmap,Jason Chow - Chief Financial Officer and Company Secretary ...,61
TDK Corporation,global.tdk.com/corp/en/index.htm,,,,
TIME WARNER CABLE ENTERPRISES LLC,,24708,https://www.linkedin.com/company/time-warner-cable,Time Warner Cable,24
TRITON MICROTECHNOLOGIES,,8,https://www.linkedin.com/company/triton-micro-technologies,Triton Microtechnologies,21
The Gates Corporation,,2743,https://www.linkedin.com/company/bill-&-melinda-gates.../jobs,Bill & Melinda Gates Foundation: Jobs,37
Thermorefinery Technologies Inc.,,,https://www.linkedin.com/titleresearcher-at-university-of-athens,Researcher at University Of Athens,34
Thermoretinary Technologies Inc.,,,,,
Ticona LLC,celanese.com/engineered-materials.aspx,2,https://www.linkedin.com/company/solon-chavez-ticona,solon chavez ticona,17
Toshiba Tec Kabushiki Kaisha,,,,,
Toyota Jidosha Kabushiki Kaisha,toyota-global.com/pages/contents/investors/ir_library/sec/pdf/form_sd_201605_final.pdf,,,,
Traex Corporation,vollrath.com/Traex-Full-Size-Compartment-Racks-1766.htm,22,https://www.linkedin.com/company/wilson-logistics,Wilson Logistics,16
U.S. Smokeless Tobacco Company LLC,,53,https://www.linkedin.com/company/u.s.-smokeless-tobacco-company-llc,U.S. Smokeless Tobacco Company LLC,32
Uni-Charm Corporation,unicharm.co.jp/english/index.html,408,https://www.linkedin.com/company/unicharm-gulf-hygienic-industries-ltd,Unicharm Gulf Hygienic Industries Ltd.,35
VEECO PRECISION SURFACE PROCESSING LLC,veeco.com/technologies-and-products/precision-surface-processing-systems,68,https://www.linkedin.com/company/solid-state-equipment-llc,Veeco Precision Surface Processing,27
Volterra Semiconductor LLC,,64,https://www.linkedin.com/company/volterra,Volterra Alumni Network,12
Yageo Corporation,yageo.com/portal/product/product.jsp,290,https://www.linkedin.com/company/yageo,Yageo Corporation,12
